"cluster_id","verdetto_finale","n_studi_difettosi","etichetta_non_chiude","rilievi_accettati","rilievi_respinti","motivo","k_effective","k_kish","quota_top1","n_sig","I2_med","coherence_verdict","contrast_entity","contrast_entity_label","fascia","n_difetti"
"cgroup_L5_3a625868","corretta",0,"False",0,1,"I cinque confronti isolano trastuzumab contro il non trattato o il veicolo con la linea o il materiale identici sui due bracci: 'BT474 trastuzumab' vs 'BT474 no treatment'; 'BT-474 Herceptin' vs 'BT-474 untreated' (Herceptin e' il nome commerciale della stessa molecola, quindi l'entita' coincide); 'SKBR3 trastuzumab' vs 'SKBR3 untreated'; 'Trastuzumab-treated cardiac myocytes' vs 'DMSO-treated cardiac myocytes' (due volte). RILIEVO DEL CRITICO B RESPINTO: sostiene che il DMSO nel controllo di un anticorpo sia il caso speculare del 'secondo agente solo nel trattato'. Ma l'etichetta del braccio trattato — 'Trastuzumab-treated cardiac myocytes' — NON dichiara l'assenza di DMSO, e in una piattaforma di screening il veicolo e' il controllo comune di tutte le corsie (lo stesso disegno usa 'DMSO' come controllo anche per il rituximab in GSE217423). Che un anticorpo non sia formulato in dimetilsolfossido e' conoscenza portata da fuori, non una lettura dell'etichetta: il rilievo non dice cio' che l'etichetta dice. Resta come sospetto dichiarato, insieme alle due righe di GSE217421 con etichette identiche fra loro.",4,2.49309577019698,0.508150520493279,1813,82.1751855925818,"coherent","CHEBI:231601","trastuzumab","k = 3-4",0
"cgroup_L5_3be7454c","difettosa",2,"False",0,0,"Due difetti leggibili. [GSE126517] TRATTATO 'T47D breast cancer cells treated with R5020 for 6 hours and IFN-alpha for 18 hours' contro CONTROLLO 'T47D breast cancer cells treated with EtOH for 6 hours and water for 18 hours': il confronto misura la COMBINAZIONE R5020 + IFN-alfa contro doppio veicolo, mentre gli altri studi del gruppo misurano IFN-alfa da solo ('IFNalpha' contro 'DMSO'; 'A549 NINL KO + IFN alpha' contro 'A549 NINL KO + no treatment'). E' la ritrattazione gia' agli atti nell'intestazione del gruppo, e regge sul testo intero. [GSE221804] TRATTATO 'Wild-type, IFN alpha, 0h' contro CONTROLLO 'Wild-type, unstimulated': la durata di esposizione e' scritta ed e' ZERO, quindi il braccio 'trattato' non ha ricevuto esposizione e il confronto mette insieme due controlli — categoria gia' nota alla pipeline (guard time-zero = controllo). Gli altri sette bracci di GSE221804 (2h, 4h, 8h, 24h, 48h, 72h contro 'Wild-type, unstimulated') sono appaiati sul genotipo, scritto su entrambi i lati, e sono un guadagno reale. Sospetti dichiarati: GSE221804 compare due volte con etichetta identica ('Wild-type, IFN alpha, 2h' contro 'Wild-type, unstimulated'), cioe' lo stesso contrasto contato due volte; e lo stesso controllo non datato (n=6) serve tutti i tempi da 2h a 72h — non dichiarato difetto per la stessa regola applicata in tutto il blocco. Nessun rilievo dei critici su questo gruppo.",4,2.62360946012798,0.495093166877504,882,69.3520507650482,"incoherent","HGNC:5417","IFNA1","k = 3-4",2
"cgroup_L5_3d8c29f4","corretta",0,"False",0,1,"Ogni confronto oppone l'IL-2 al non trattato nella STESSA popolazione, col fenotipo ripetuto su entrambi i bracci: ""CD3+ Vd2+ CD26- CD94hi +IL2"" vs ""CD3+ Vd2+ CD26- CD94hi untreated"" e la coppia gemella CD94lo, ""CD8+ T cells, IL2 stimulation"" vs ""CD8+ T cells, no treatment"", ""Natural Killer Cells - IL-2 - 16 Hours"" vs ""Natural Killer Cells - Untreated"", ""Gamma-delta T cells treated with IL2 (additional batch)"" vs ""Untreated gamma-delta T cells"". RESPINGO il rilievo del critico B su GSE221563: ""(additional batch)"" dice che quei campioni trattati vengono da una sessione aggiuntiva, ma NON dice a quale lotto appartengano i controlli — che potrebbero includere lo stesso lotto. E' un'asimmetria di descrizione, non un lotto dichiarato diverso sui due bracci, e non ha la forma di nessuno dei difetti canonici. Resta come sospetto dichiarato, insieme al fatto che il controllo di GSE130284 non dichiara il tempo mentre il trattato e' a 16 ore.",4,2.69620082289944,0.480756714213496,392,87.5972092203087,"coherent","HGNC:6001","IL2","k = 3-4",0
"cgroup_L5_46a3a103","corretta",0,"False",0,1,"I nove confronti oppongono irraggiamento a un controllo non irraggiato dello stesso modello e, dove l'etichetta da' dose e tempo, li appaia su ENTRAMBI i bracci: ""Human lung microvascular endothelial cells Radiation 16 Gy 6h"" vs ""Human lung microvascular endothelial cells Control 0 Gy 6h"", ""Human primary alveolar epithelial cells Radiation 16 Gy 7d"" vs ""... Control 0 Gy 7d"", ""ACC-422_radiation"" vs ""ACC-422_no_treatment"", ""SCVI15 Radiation"" vs ""SCVI15 Control"", ""SAS wild-type + radiation"" vs ""SAS wild-type + control"" (genotipo identico sui due lati). RESPINGO il rilievo del critico B sulle due entry gemelle di GSE222658: l'etichetta e' la stessa ma i CONTEGGI no (2 vs 3 in una, 3 vs 3 nell'altra), quindi i due bracci trattati NON sono gli stessi campioni e non c'e' il doppio conteggio che il rilievo sostiene; sono due bracci distinti che condividono un controllo e il cui fattore distintivo non e' stato reso nell'etichetta. E' una lacuna di leggibilita' e un problema di indipendenza fra le due entry, non un difetto di appaiamento: entrambe restano genotipo-appaiate. Resta a verbale come sospetto. Dosi diverse fra studi diversi (16 Gy, 8 Gy) sono normali in una meta-analisi.",4,2.69761461454609,0.500911289115856,830,73.2390224253588,"coherent","STR:radiation","radiation","k = 3-4",0
"cgroup_L5_4811fc0c","corretta",0,"False",0,2,"Ogni trattato dichiara calcitriolo ed e' appaiato al proprio controllo sullo stesso materiale: `Calcitriol-treated CLL CD19+ B cells` → `Untreated CLL CD19+ B cells` (i codici GSM fra parentesi sono campioni rappresentativi, non un incrocio), `HaCaT calcitriol` → `HaCaT untreated`, `PBMC + calcitriol (10 nM) 24h` → `PBMC + ethanol (0.1%) 24h` con materiale, dose e tempo su entrambi i lati. RESPINTI i due rilievi del critico B. (1) [GSE248274] `Calcitriol (1,25(OH)2D3) - Patient #92` (n=5) contro `Vehicle (ethanol)` (n=12): il controllo non nomina nessun paziente, quindi l'etichetta NON dice che sia di altri donatori — l'esempio di difetto vero del progetto ha il donatore scritto e DIVERSO su tutti e due i bracci (`Dexamethasone (Donor 3)` contro `Control (Donor 1)`). Qui c'e' un solo braccio trattato dello studio, quindi non si crea nemmeno l'impossibilita' aritmetica che condanna altri gruppi di questo blocco. Resta un sospetto, e lo dichiaro: e' asimmetrico e il pool di veicolo e' piu' del doppio del trattato. (2) [GSE261699] le due voci identiche (`PBMC + calcitriol (10 nM) 24h` → `PBMC + ethanol (0.1%) 24h`, 7 vs 2 entrambe) sono un doppio conteggio dei 2 controlli, cioe' un problema di peso: le due voci misurano lo stesso contrasto e sono appaiate, quindi non e' un difetto di appaiamento. Va nei Methods insieme al fatto che il gruppo vale 1,6 studi efficaci su 4 con il 77% su uno solo, e alla frammentazione con cgroup_L5_47e67cab (stessa molecola, `STR:1_25_oh_2d3`).",4,1.56332675249037,0.773930552526923,189,1.77494365048736,"coherent","CHEBI:17823","calcitriol","k = 3-4",0
"cgroup_L5_49e290ae","corretta",0,"False",1,0,"Quattro studi, tutti con ciclosporina isolata contro il proprio veicolo o non trattato dello stesso materiale: 'Cyclosporine-treated cardiac myocytes' vs 'DMSO-treated cardiac myocytes', 'Cardiac myocytes treated with Cyclosporine' vs 'Cardiac myocytes treated with DMSO', 'HCT-116, Cyclosporin A, 5 uM, 3 days, passage 4-5' vs 'HCT-116, DMSO, 3 days, passage 4-5' (linea, durata e passaggio identici sui due bracci), 'Neutrophils treated with Cyclosporine A' vs 'Control neutrophils (non-treated)'. Nessun secondo agente nel solo trattato. ACCETTATO il rilievo del critico A su GSE208405: il lettore aveva scritto come fatto che il controllo del riferimento fosse 'il basale di un ALTRO braccio di trattamento' e che toglierlo migliorasse il run nuovo, ma l'etichetta 'Atopic Dermatitis Before Dupilumab Treatment' descrive cute atopica PRIMA di qualunque farmaco e non nomina alcun agente somministrato; che i soggetti appartengano al programma dupilumab e' inferenza, non lettura. La divergenza scende da B a C e l'accusa resta un sospetto (il controllo e' definito dall'appartenenza a un altro braccio, quindi non e' il basale proprio del braccio ciclosporina). DICHIARO il limite di potenza: Kish 1,2 su 4 con il 92% del peso su un solo studio — la meta-analisi vale di fatto uno studio. La convivenza di controlli DMSO e non trattati e' ammessa dalla chiave vehicle_untreated e dentro ogni singolo confronto i bracci restano appaiati.",4,1.16929460946794,0.922684411913393,532,0,"coherent","CHEBI:4031","cyclosporin A","k = 3-4",0
"cgroup_L5_4be9e90d","corretta",0,"False",0,0,"Tutti i confronti mettono PFOS contro DMSO allo stesso tempo di esposizione: 'Day 8 PFOS' vs 'Day 8 DMSO', e in GSE144775 ogni dose e' appaiata al controllo del PROPRIO giorno ('PFOS 10 µM 14 days' vs 'DMSO 14 days'). 'PFOS treated' vs 'DMSO control' e 'C1 cells treated with PFOS (10 nM)' vs 'C1 cells treated with DMSO' sono appaiati sulla stessa linea. Dosi diverse fra righe sono varianti dello stesso contrasto, non un disallineamento fra bracci. Nessun difetto leggibile e nessun rilievo dei critici su questo gruppo. Limite dichiarato, non difetto: 28 delle 31 righe vengono da GSE144775 (75% del peso, 1,6 studi efficaci su 4) e le righe dello stesso giorno condividono il braccio di controllo — contando per studio, questa e' in pratica una sola matrice dose-tempo.",4,1.64764190202149,0.749093560530382,302,3.25046113519359,"coherent","CHEBI:39421","PFOS","k = 3-4",0
"cgroup_L5_5927750b","difettosa",1,"False",0,1,"Otto confronti su dieci sono appaiati sulla linea e sul tempo ('DLD-1 + Carfilzomib' vs 'DLD-1 + DMSO'; 'Primary aorta endothelial cells, Carfilzomib, 24h' vs '... DMSO, 24h'). I due confronti di GSE266011 no: 'SHP1705 (10 uM) + Carfilzomib (10 nM) for 24hr' contro 'DMSO for 24hr' (identico a 8hr) ha un secondo agente sul solo trattato, quindi il contrasto misura SHP1705+carfilzomib e non carfilzomib. RESPINTO il rilievo del critico B su GSE217421: le due voci identiche che condividono lo stesso pool DMSO n=12 sono riuso e doppio conteggio del controllo dentro uno screening — un problema di peso e di dipendenza fra confronti, che va riportato (lo studio vale il 56% del gruppo), non un disallineamento fra i bracci. Il tipo di controllo (veicolo DMSO per un composto) e' quello giusto e sta su entrambi i lati.",4,2.12751111540126,0.562254786425382,1414,95.0578703777845,"coherent","CHEBI:65347","carfilzomib","k = 3-4",1
"cgroup_L5_74daf1c9","difettosa",1,"False",0,1,"Tre membri fanno lo stesso caso-controllo su tessuto ('OSCC_mucosa' vs 'Normal_mucosa', 'OSCC tissues' vs 'Normal tissues', 'OSCC' vs 'Normal Mucosa'): li' i soggetti diversi sono il disegno e non un difetto (regola 3). GSE171638 misura un'altra cosa e questo si legge sull'etichetta: 'Treg_Donor_1_OSCC' vs 'Treg_Donor_1_no_treatment' — il materiale misurato sono linfociti T regolatori di un donatore, non tessuto tumorale, e il controllo e' il non-trattato dello stesso donatore invece della mucosa normale. RESPINGO il critico A: ha ragione che l'appaiamento INTERNO di quel confronto e' impeccabile (stesso donatore, stesso tipo cellulare), e questo lo metto agli atti; ma la regola 1 chiede che tutti i confronti misurino lo STESSO contrasto contro un CONTROLLO DELLO STESSO TIPO, e qui il tipo di controllo ('no_treatment' su cellule dello stesso soggetto) e il materiale misurato (Treg contro mucosa) sono diversi da quelli degli altri tre. La regola 5, che ammette le differenze fra studi, riguarda dose, tempo e linea cellulare, non un contrasto diverso.",4,2.50095954985245,0.50130610181012,3915,5.55681028736847,"coherent","STR:oscc","oscc","k = 3-4",1
"cgroup_L5_828ae0cb","corretta",0,"False",0,1,"Tutti i confronti sono appaiati sulla stessa linea o contro un veicolo dello stesso tipo, con la linea scritta su tutti e due i bracci dove c'e': `CAMA1 TWEAK` → `CAMA1 Untreated`, `Hs578T TWEAK` → `Hs578T Untreated`, `MCF7 TWEAK` → `MCF7 Untreated`, `MDA-MB-453 TWEAK` → `MDA-MB-453 Untreated`, `SKBR3 TWEAK` → `SKBR3 Untreated`, `TWEAK (100 ng/ml)` → `PBS`, `TWEAK` → `PBS`. Nessuno studio condivide un pool di controllo fra bracci di linee diverse: ogni linea ha il suo. RESPINTO il rilievo del critico B su [GSE171170]: l'etichetta dice `TWEAK (100 ng/ml)` contro `PBS`, e non dice che sia la colonna che il riferimento leggeva come IL-17A. La coincidenza della dose non prova nulla — 100 ng/ml e' la dose d'uso abituale di piu' citochine — e la mappa non e' uno-a-uno (due confronti nel riferimento, uno solo ora), quindi il braccio TWEAK puo' benissimo essere un terzo braccio che il riferimento non poolava. Lo registro come sospetto di identita', dichiarato, e distinto dal caso GSE94235 del gruppo ruxolitinib, dove la corrispondenza e' uno-a-uno e quindi dimostra lo scambio. Il gruppo resta ancorato: 3 membri su 4 stabili o solo riformulati, e la meta-analisi esisteva gia' nel riferimento.",4,3.41283452944807,0.373603926602132,1437,74.2601954676582,"coherent","HGNC:11927","TWEAK (TNFSF12)","k = 3-4",0
"cgroup_L5_82f82010","difettosa",1,"False",0,1,"Tre confronti su quattro sono caso-controllo puliti, col materiale appaiato ('Diabetic Torn Rotator Cuff Tendon' vs 'Control Torn Rotator Cuff Tendon' - il tendine lesionato su entrambi i bracci) e uno perfino col sesso appaiato ('Diabetic, Female' vs 'Healthy Control, Female'). RESPINGO il rilievo del critico A. La regola 3 protegge il fatto che i soggetti siano PERSONE DIVERSE, non che il sesso sia sistematicamente disaccoppiato: qui l'etichetta dichiara 4 casi maschi contro 2 controlli femmine, cioe' il sesso e' completamente confuso con la malattia, e il contrasto misurato non e' 'diabetico contro sano' ma 'diabetico maschio contro sano femmina'. Che non sia un limite ineliminabile del disegno lo dimostra il gruppo stesso: GSE182923 appaia il sesso su entrambi i bracci. Su 4 studi e 143 geni significativi in tutto, non e' un dettaglio.",4,2.28423662500766,0.59849259496384,143,27.3089084099528,"coherent","STR:diabetic","diabetic","k = 3-4",1
"cgroup_L5_844de383","corretta",0,"True",1,1,"ACCOLTO il rilievo del critico A, RESPINTO quello del critico B: nessuno dei due studi accusati porta un difetto leggibile. E' un caso-controllo di malattia, dove i soggetti diversi sono il disegno (regola 3), e i quattro confronti oppongono malati a sani col materiale appaiato dove il materiale e' dichiarato ('Sjogren's syndrome PBMCs' vs 'Healthy PBMCs'; 'CD19+ B cells' su entrambi i bracci di GSE199868). Su GSE200020 la parentesi '(Age 60, F)' contro '(Age 29, M)' NON puo' descrivere i bracci: il trattato ha 23 campioni e il controllo 3, e il materiale stesso lo dimostra - nell'altra esecuzione lo STESSO braccio di controllo dello STESSO studio e' '(Age 67)'. Un attributo che cambia da 67 a 29 fra due esecuzioni che differiscono solo per gli stadi LLM segue il campione rappresentante, non la composizione del braccio, quindi non puo' provare un disallineamento di covariate. Lo stesso vale, a maggior ragione, per l'eta' di GSE199868 (58 contro 29) che il critico B voleva promuovere a difetto. DICHIARO LA SCELTA: leggo le parentesi come attributi del rappresentante, quindi il disallineamento eta'/sesso resta un SOSPETTO da riportare nei Methods e non un verdetto; l'etichetta non permette di verificare l'appaiamento delle covariate in nessuno dei quattro studi.",4,3.39478671147488,0.381703255201279,2006,27.5231546869744,"coherent","STR:sjogren_s_syndrome","sjogren s syndrome","k = 3-4",0
"cgroup_L5_8c9339f5","corretta",0,"False",0,0,"Nessun rilievo dai due critici, e le etichette non ne offrono. Sette confronti da quattro studi, tutti Zika contro mock dello stesso materiale e, dove e' dichiarato, dello stesso donatore o genotipo: 'zika_virus_infection_2016_19' vs 'mock_infection', 'Zika-exposed HepG2 cells' vs 'Mock-treated HepG2 cells', 'Wild-Type ZIKV Infection' vs 'Wild-Type Mock Infection' (genotipo costante sui due bracci), 'G010 ZIKV infected' vs 'G010 Mock infected' e cosi' per K048 e K054 (donatore appaiato). Nessun secondo agente nel solo trattato, nessun materiale disallineato. DICHIARO che GSE131605 usa lo stesso braccio 'mock_infection' da 20 campioni per due confronti: riuso del controllo dentro lo studio, non disallineamento.",4,2.88727027432789,0.418692538461997,3462,63.0786106741981,"coherent","NCBITaxon:64320","Zika virus","k = 3-4",0
"cgroup_L5_90db4e34","difettosa",1,"False",0,1,"Otto confronti su nove sono appaiati modello per modello e tempo per tempo ('LuCaP 96CR-ENZR, SPT, Day 5 (D5)' vs 'LuCaP 96CR-ENZR, Control, Day 5 (D5)'), col sesso appaiato in GSE231324 ('Testosterone (Male)' vs 'Control (Male)') e la linea in GSE159531. GSE184427 invece mette 'LuCaP 147 Testosterone' contro 'LuCaP 73 PBS Control': due xenotrapianti DIVERSI sui due bracci, e l'altra esecuzione dimostra che l'appaiamento giusto esisteva. Difetto leggibile, verdetto difettosa. RESPINTO il rilievo del critico B come fonte di difetti AGGIUNTIVI: (a) le due entry EOS identiche di GSE124704 con lo stesso controllo sono un doppio conteggio degli stessi campioni, che e' leggibile e va dichiarato come limite, ma non e' un disallineamento fra i bracci (regola 1); (b) che 'SPT' non scriva 'testosterone' e' un sospetto sull'identita' dell'entita' per il 71% del peso, non un difetto provato dall'etichetta - va nei Methods. Il verdetto resta comunque difettosa per GSE184427.",4,1.76327951562551,0.713703930905822,515,84.5312368502048,"coherent","CHEBI:17347","testosterone","k = 3-4",1
"cgroup_L5_93068469","corretta",0,"False",0,1,"Tutti e otto i confronti isolano azacitidina contro veicolo o non-trattato con la linea nominata sui due lati: 'Tumor-derived cell-line 5-azacytidine' contro 'Tumor-derived cell-line DMSO', 'HUVEC + 5-azacytidine' contro 'HUVEC + DMSO', 'HL60 Azacitidine 24h/4d/8d' contro 'HL60 No Treatment', 'OCI-AML3 Azacitidine 4d/8d' contro 'OCI-AML3 No Treatment', 'Azacitidine' contro 'Control'. Azacitidina e 5-azacitidina sono la stessa molecola, quindi l'entita' dichiarata (CHEBI:2038) e' quella che i confronti isolano. RESPINTO il rilievo del critico B su [GSE184891]: l'etichetta del controllo e' 'HL60 No Treatment' e 'OCI-AML3 No Treatment' e NON dichiara alcun tempo; l'argomento del critico ('lo stesso controllo per 24h, 4 giorni e 8 giorni') poggia sull'uguaglianza dei conteggi (n_controlli=3 su tutti e cinque i bracci), non su cio' che l'etichetta dice, e l'esempio della regola 4 pretende un controllo con un tempo diverso SCRITTO. Applico qui la stessa lettura usata su GSE157104/GSE174618 nel gruppo del DHT e su GSE188958 nel gruppo del neratinib: controllo non datato condiviso fra piu' durate = sospetto dichiarato, non difetto. E' un sospetto che va scritto accanto al risultato, perche' riguarda cinque confronti su otto e il controllo non e' numericamente sufficiente per un set per tempo. Altri sospetti dichiarati: GSE199800 e' uno screening multi-farmaco (controllo di piastra, n_controlli=33) e per la regola 5 vale UNA unita'; e lo stesso agente ha in questo blocco un secondo gruppo, cgroup_L5_50ef2733 (STR:5_aza) — potenza divisa in due, non difetto di appaiamento.",4,2.1211897230146,0.537757017901304,2523,88.8454097451586,"coherent","CHEBI:2038","5-azacytidine","k = 3-4",0
"cgroup_L5_988d478d","corretta",0,"False",0,1,"Caso-controllo di malattia (BPCO contro sano), 4 studi: regola 3. I confronti appaiano il materiale e, dove esiste, il giorno di coltura: 'COPD, 7 days of culture' contro 'Healthy, 7 days of culture' e 'COPD, 13 days of culture' contro 'Healthy, 13 days of culture'; 'COPD patient blood' contro 'Healthy control blood'; 'COPD case 1'/'case 2' contro 'Healthy control'; 'COPD patient 2408' e 'COPD patient 090743N' contro 'Healthy control 1'. Nessun secondo agente, nessun materiale incrociato dentro un confronto. RESPINGO il rilievo del critico B, dichiarandolo per intero. Il critico ha ragione sul fatto: 'COPD patient 090743N' nomina UN paziente e porta n_trattati=94, e le due cose non stanno insieme; quel braccio pesa la maggior parte del gruppo (piu' pesante 68%, Kish 1.9 su 4) e il suo controllo sono 3 soli campioni, gli stessi che servono anche l'altro confronto dello studio. Ma la contraddizione riguarda il NOME del braccio, non il contrasto: qualunque cosa contenga, e' materiale polmonare BPCO confrontato con materiale sano dello stesso studio, quindi entita', verso e tipo di controllo restano quelli del gruppo (regola 1). Non e' un difetto di appaiamento leggibile: e' un limite di composizione, e come tale lo dichiaro insieme allo squilibrio 94 contro 3 e al riuso dello stesso controllo.",4,1.92253836571515,0.677967515862668,59,0.058965795624335,"coherent","STR:copd","copd","k = 3-4",0
"cgroup_L5_99d7941a","difettosa",2,"False",1,0,"Due studi su quattro sono appaiati ('Temozolomide 72h' vs 'DMSO 72h'; 'G816 cells treated with TMZ for 4 days' vs 'G816 cells untreated'). Confermo il difetto del lettore su GSE151680: 'U251TR temozolomide' vs 'U251MG untreated' mette sui due bracci due linee diverse, la sottolinea resistente al temozolomide contro la parentale, e misura insieme il farmaco e la resistenza acquisita. ACCOLGO il rilievo del critico B su GSE218860: le unita' sono leggibili sull'etichetta e sono incompatibili fra loro — '10mg/kg' e' una dose per peso corporeo (in vivo), '25uM' una concentrazione in coltura (in vitro) — e i due bracci condividono lo STESSO controllo 'MGG4 DMSO' con lo stesso conteggio (n=5). Un unico gruppo di controllo non puo' essere il pari appaiato di due contesti sperimentali diversi: almeno uno dei due confronti prende il controllo dall'altro contesto. Nota che questo caso NON e' assimilabile ai controlli 'senza tempo' che ho respinto altrove: li' mancava un'informazione sul controllo, qui i due bracci trattati DICHIARANO due contesti che si escludono.",4,2.8141994239774,0.481031496330142,2273,80.1133834910957,"coherent","CHEBI:72564","temozolomide","k = 3-4",2
"cgroup_L5_b0066299","corretta",0,"False",0,0,"Nessun rilievo dai critici e nessun difetto leggibile. I quattro studi oppongono cheloide a cute o cheratinociti normali con il materiale appaiato: ""Keloid"" contro ""Normal Skin"" (GSE151464 e GSE188952), ""Keloid"" contro ""Normal"" (GSE158395), ""Keloid-affected keratinocytes"" contro ""Healthy control keratinocytes"" (GSE185309, stesso tipo cellulare scritto su entrambi i lati). E' un caso-controllo: i soggetti diversi sono il disegno (regola 3). Unico sospetto dichiarato: in GSE158395 il controllo (""Normal"") non nomina il tessuto, ma non dichiara un tessuto DIVERSO.",4,3.00944992346763,0.446232068983335,504,69.6988136606692,"coherent","STR:keloid","keloid","k = 3-4",0
"cgroup_L5_c860712d","difettosa",1,"True",0,2,"Il verdetto dipende da una sola etichetta e lo dichiaro: GSE101993 mette «CFHBE Cystic Fibrosis» contro «Primary Human Bronchial Tissue». Il critico A ha ragione su un punto — che le CFHBE siano 'cellule in coltura' viene da conoscenza esterna, non dall'etichetta — ma il difetto non sta li': sta nella parola TISSUE, che e' un'affermazione positiva sul materiale del controllo, contro un trattato nominato con una sigla di linea e una diagnosi, che tessuto non dice. E' la stessa forma di «pons» contro «brain». La lettura alternativa di A (colture primarie sane, come nel riferimento) non e' esclusa: applico la regola 6 e scelgo la lettura che NON sovrastima la qualita' del dato, dichiarando che l'etichetta non chiude. Il critico B propone lo stesso verdetto per un'altra ragione (GSE141535 e GSE141536 con etichette LETTERALMENTE identiche su entrambi i bracci e accessioni consecutive, quindi forse una serie spezzata in due): non e' un difetto di appaiamento e lui stesso non lo da' per provato, ma e' un caveat serio che registro — in un gruppo con k=4, Kish 1,5 e l'81% del peso su GSE136371, l'indipendenza degli unici due studi 'puliti' rimasti va verificata prima di riportare il numero di studi. Il resto e' caso-controllo appaiato sul materiale, dove i soggetti diversi sono il disegno.",4,1.46790458046377,0.814623594573657,710,17.256041867966,"coherent","STR:cystic_fibrosis","cystic fibrosis","k = 3-4",1
"cgroup_L5_cf34c533","corretta",0,"False",0,0,"Entita Nutlin-3, gain contro veicolo, 4 studi. I quattro confronti isolano il solo Nutlin-3 con i due bracci appaiati: 'PAEC passage 3 treated with Nutlin-3' contro 'PAEC passage 3 treated with DMSO' (passaggio dichiarato e identico su entrambi i lati), 'Nutlin-3 treated PASMCs' contro 'Vehicle control (PBS/DMSO) PASMCs' (stesso tipo cellulare), 'Nutlin-3' contro 'DMSO', 'Nutlin-3' contro 'Control'. Nessun secondo agente, nessun materiale disallineato, nessuna direzione opposta. Nessun rilievo dai due critici. LIMITI DICHIARATI: GSE80716 arriva qui da 'STR:nutlin_3a' e il suo trattato e' letto 'Nutlin-3a' nel riferimento e 'Nutlin-3' ora — e' l'enantiomero attivo contro il racemo, la fusione recupera potenza e le due letture della sorgente si contraddicono senza che l'etichetta poolata lo riveli; in GSE108406 il controllo dice solo 'Control' e non dichiara di essere il veicolo, ammissibile per il tipo di controllo del gruppo ma non verificabile.",4,2.97698289218204,0.433117041865932,2916,50.2127830977366,"coherent","CHEBI:46742","Nutlin-3","k = 3-4",0
"cgroup_L5_d28620cd","difettosa",1,"True",0,2,"Tre studi su quattro confrontano cellule esposte a staurosporina contro le stesse cellule col veicolo: ""cc14 colon cancer cells treated with STS"" vs ""cc14 colon cancer cells treated with DMSO"", ""Colon cancer cells treated with STS for 48 hours"" vs ""Colon cancer cells treated with DMSO for 48 hours"", ""Staurosporine-treated endothelial cells (umbilical vein)"" vs ""DMSO-treated endothelial cells (umbilical vein)"". Il quarto no: GSE241595 pool a ""apoEVs (apoptosis induced by staurosporine)"" contro ""control"". L'etichetta DICE, da sola, due cose: l'oggetto profilato sono VESCICOLE extracellulari apoptotiche, non cellule, e la staurosporina e' nominata come INDUTTORE fra parentesi. Il contrasto che quel confronto isola e' lo stato apoptotico del materiale vescicolare, non l'esposizione a un farmaco contro il suo veicolo, ed e' la classe di difetto gia' catalogata in questo progetto (entita' che e' un reagente/induttore). RESPINGO il critico A nella conclusione: e' giusto che il lato ""control"" non dichiari il proprio materiale e che io non possa provare la discordanza DENTRO il confronto, ed e' giusto che la differenza vescicole-contro-cellule corra fra studi; ma non serve quella prova, perche' la regola 1 chiede che TUTTI i confronti del gruppo misurino lo stesso contrasto, e un'analisi su cargo vescicolare non e' lo stesso contrasto di un profilo cellulare farmaco-vs-veicolo - questo si legge nell'etichetta del solo lato trattato. Fra ""incerta"" e ""difettosa"" scelgo quella che non sovrastima il dato, e la dichiaro. RESPINGO anche il critico B su GSE251861: nella resa di OGGI l'etichetta dice staurosporina su un lato e DMSO sull'altro, sulle stesse cellule, e il confronto e' appaiato; che l'altra esecuzione legga SR1 sugli stessi campioni e' una divergenza di identita' fra due rese (caso C), non un difetto leggibile di questo confronto. Resta pero' a verbale come incertezza dichiarata sull'identita' di quel membro.",4,2.65387205980058,0.515760896120218,777,25.5219383306871,"coherent","CHEBI:15738","staurosporine","k = 3-4",1
"cgroup_L5_d2c64672","corretta",0,"False",0,0,"Nessun rilievo dai critici e la verifica conferma il lettore: ogni confronto oppone romidepsina al veicolo nello stesso materiale, con i due tipi cellulari di GSE219065 tenuti separati fra loro e i tempi appaiati - ""BT67 brain cells treated with romidepsin"" contro ""BT67 brain cells treated with DMSO"", ""Cutaneous T Cell Lymphoma Cells Romidepsin Treated"" contro ""Cutaneous T Cell Lymphoma Cells Vehicle Control"", ""PBMC Romidepsin Treated"" contro ""PBMC Vehicle Control"", ""NCI-H660 + Romidepsin (1nM, 24h)"" contro ""NCI-H660 + vehicle (24h)"", ""LNCaP C4-2B + Romidepsin (1nM, 24h)"" contro ""LNCaP C4-2B + vehicle (24h)"". Resta il solo sospetto gia' dichiarato dal lettore: in GSE155452 ""Control (disease model)"" descrive il controllo e il trattato ""Romidepsin"" tace - un lato che tace non prova un materiale diverso, quindi non e' un difetto.",4,3.55159089397612,0.359581605613486,1844,81.8678413098304,"coherent","CHEBI:61080","romidepsin","k = 3-4",0
